"","occurrenceID","individualCount","sex","organismID","eventDate","year","month","day","waterBody","countryCode","decimalLatitude","decimalLongitude","scientificName"
"169",1364,1,"FEMALE","Shark 78471",2009,2009,NA,NA,"Pacific Ocean","NZ",-48.0054,167.794,"Carcharodon carcharias (Linnaeus, 1758)"
"170",1028,1,"MALE","Shark 88234",2009,2009,NA,NA,"Pacific Ocean","NZ",-46.2136,167.863,"Carcharodon carcharias (Linnaeus, 1758)"
"171",829,1,"MALE","Shark 78468",2008,2008,NA,NA,"Pacific Ocean","NZ",-43.9596,-177.359,"Carcharodon carcharias (Linnaeus, 1758)"
"172",1313,1,"FEMALE","Shark 78471",2009,2009,NA,NA,"Pacific Ocean","NZ",-46.1032,167.312,"Carcharodon carcharias (Linnaeus, 1758)"
"173",1298,1,"FEMALE","Shark 78471",2009,2009,NA,NA,"Pacific Ocean","NZ",-45.6958,167.203,"Carcharodon carcharias (Linnaeus, 1758)"
"174",1273,1,"FEMALE","Shark 78471",2009,2009,NA,NA,"Pacific Ocean","NZ",-46.6079,167.399,"Carcharodon carcharias (Linnaeus, 1758)"
"175",1320,1,"FEMALE","Shark 78471",2009,2009,NA,NA,"Pacific Ocean","NZ",-46.231,167.087,"Carcharodon carcharias (Linnaeus, 1758)"
"176",1354,1,"FEMALE","Shark 78471",2009,2009,NA,NA,"Pacific Ocean","NZ",-47.9153,167.237,"Carcharodon carcharias (Linnaeus, 1758)"
"177",1287,1,"FEMALE","Shark 78471",2009,2009,NA,NA,"Pacific Ocean","NZ",-46.5511,167.37,"Carcharodon carcharias (Linnaeus, 1758)"
"178",1353,1,"FEMALE","Shark 78471",2009,2009,NA,NA,"Pacific Ocean","NZ",-47.9195,167.27,"Carcharodon carcharias (Linnaeus, 1758)"
"179",1279,1,"FEMALE","Shark 78471",2009,2009,NA,NA,"Pacific Ocean","NZ",-45.9795,167.64,"Carcharodon carcharias (Linnaeus, 1758)"
"180",928,1,"MALE","Shark 78468",2008,2008,NA,NA,"Pacific Ocean","NZ",-44.7186,-175.971,"Carcharodon carcharias (Linnaeus, 1758)"
"181",1306,1,"FEMALE","Shark 78471",2009,2009,NA,NA,"Pacific Ocean","NZ",-45.7549,167.101,"Carcharodon carcharias (Linnaeus, 1758)"
"182",1023,1,"MALE","Shark 88234",2009,2009,NA,NA,"Pacific Ocean","NZ",-45.8288,167.437,"Carcharodon carcharias (Linnaeus, 1758)"
"183",1363,1,"FEMALE","Shark 78471",2009,2009,NA,NA,"Pacific Ocean","NZ",-48.1318,167.69,"Carcharodon carcharias (Linnaeus, 1758)"
"184",1027,1,"MALE","Shark 88234",2009,2009,NA,NA,"Pacific Ocean","NZ",-46.0729,167.573,"Carcharodon carcharias (Linnaeus, 1758)"
"185",1292,1,"FEMALE","Shark 78471",2009,2009,NA,NA,"Pacific Ocean","NZ",-46.3309,167.406,"Carcharodon carcharias (Linnaeus, 1758)"
"186",878,1,"MALE","Shark 78468",2008,2008,NA,NA,"Pacific Ocean","NZ",-43.8207,-176.871,"Carcharodon carcharias (Linnaeus, 1758)"
"187",1297,1,"FEMALE","Shark 78471",2009,2009,NA,NA,"Pacific Ocean","NZ",-45.5532,167.138,"Carcharodon carcharias (Linnaeus, 1758)"
"188",828,1,"MALE","Shark 78468",2008,2008,NA,NA,"Pacific Ocean","NZ",-44.0902,-176.47,"Carcharodon carcharias (Linnaeus, 1758)"
"189",1312,1,"FEMALE","Shark 78471",2009,2009,NA,NA,"Pacific Ocean","NZ",-46.1661,167.299,"Carcharodon carcharias (Linnaeus, 1758)"
"190",1272,1,"FEMALE","Shark 78471",2009,2009,NA,NA,"Pacific Ocean","NZ",-46.4383,167.341,"Carcharodon carcharias (Linnaeus, 1758)"
"191",1343,1,"FEMALE","Shark 78471",2009,2009,NA,NA,"Pacific Ocean","NZ",-47.6374,167.432,"Carcharodon carcharias (Linnaeus, 1758)"
"192",1286,1,"FEMALE","Shark 78471",2009,2009,NA,NA,"Pacific Ocean","NZ",-46.4706,167.077,"Carcharodon carcharias (Linnaeus, 1758)"
"193",1338,1,"FEMALE","Shark 78471",2009,2009,NA,NA,"Pacific Ocean","NZ",-47.5998,167.697,"Carcharodon carcharias (Linnaeus, 1758)"
"194",1278,1,"FEMALE","Shark 78471",2009,2009,NA,NA,"Pacific Ocean","NZ",-45.9811,167.547,"Carcharodon carcharias (Linnaeus, 1758)"
"195",927,1,"MALE","Shark 78468",2008,2008,NA,NA,"Pacific Ocean","NZ",-44.6362,-176.063,"Carcharodon carcharias (Linnaeus, 1758)"
"196",1305,1,"FEMALE","Shark 78471",2009,2009,NA,NA,"Pacific Ocean","NZ",-45.6192,167.355,"Carcharodon carcharias (Linnaeus, 1758)"
"197",1022,1,"MALE","Shark 88234",2009,2009,NA,NA,"Pacific Ocean","NZ",-45.6756,167.475,"Carcharodon carcharias (Linnaeus, 1758)"
"198",877,1,"MALE","Shark 78468",2008,2008,NA,NA,"Pacific Ocean","NZ",-43.812,-176.444,"Carcharodon carcharias (Linnaeus, 1758)"
"199",1362,1,"FEMALE","Shark 78471",2009,2009,NA,NA,"Pacific Ocean","NZ",-48.3848,167.711,"Carcharodon carcharias (Linnaeus, 1758)"
"200",1291,1,"FEMALE","Shark 78471",2009,2009,NA,NA,"Pacific Ocean","NZ",-46.1748,167.427,"Carcharodon carcharias (Linnaeus, 1758)"
"201",1311,1,"FEMALE","Shark 78471",2009,2009,NA,NA,"Pacific Ocean","NZ",-46.1088,167.225,"Carcharodon carcharias (Linnaeus, 1758)"
"202",827,1,"MALE","Shark 78468",2008,2008,NA,NA,"Pacific Ocean","NZ",-43.958,-176.743,"Carcharodon carcharias (Linnaeus, 1758)"
"203",1271,1,"FEMALE","Shark 78471",2009,2009,NA,NA,"Pacific Ocean","NZ",-46.6348,167.113,"Carcharodon carcharias (Linnaeus, 1758)"
"204",1285,1,"FEMALE","Shark 78471",2009,2009,NA,NA,"Pacific Ocean","NZ",-46.6798,167.078,"Carcharodon carcharias (Linnaeus, 1758)"
"205",1296,1,"FEMALE","Shark 78471",2009,2009,NA,NA,"Pacific Ocean","NZ",-45.5049,167.183,"Carcharodon carcharias (Linnaeus, 1758)"
"206",1337,1,"FEMALE","Shark 78471",2009,2009,NA,NA,"Pacific Ocean","NZ",-47.5157,167.564,"Carcharodon carcharias (Linnaeus, 1758)"
"207",1330,1,"FEMALE","Shark 78471",2009,2009,NA,NA,"Pacific Ocean","NZ",-47.1125,167.628,"Carcharodon carcharias (Linnaeus, 1758)"
"208",1277,1,"FEMALE","Shark 78471",2009,2009,NA,NA,"Pacific Ocean","NZ",-46.2563,167.468,"Carcharodon carcharias (Linnaeus, 1758)"
"209",926,1,"MALE","Shark 78468",2008,2008,NA,NA,"Pacific Ocean","NZ",-44.5916,-176.214,"Carcharodon carcharias (Linnaeus, 1758)"
"210",1304,1,"FEMALE","Shark 78471",2009,2009,NA,NA,"Pacific Ocean","NZ",-45.2467,167.518,"Carcharodon carcharias (Linnaeus, 1758)"
"211",1349,1,"FEMALE","Shark 78471",2009,2009,NA,NA,"Pacific Ocean","NZ",-47.4759,166.908,"Carcharodon carcharias (Linnaeus, 1758)"
"212",1021,1,"MALE","Shark 88234",2009,2009,NA,NA,"Pacific Ocean","NZ",-45.6912,167.689,"Carcharodon carcharias (Linnaeus, 1758)"
"213",876,1,"MALE","Shark 78468",2008,2008,NA,NA,"Pacific Ocean","NZ",-43.8439,-176.497,"Carcharodon carcharias (Linnaeus, 1758)"
"214",826,1,"MALE","Shark 78468",2008,2008,NA,NA,"Pacific Ocean","NZ",-43.9784,-176.6,"Carcharodon carcharias (Linnaeus, 1758)"
"215",1310,1,"FEMALE","Shark 78471",2009,2009,NA,NA,"Pacific Ocean","NZ",-46.0603,167.157,"Carcharodon carcharias (Linnaeus, 1758)"
"216",1290,1,"FEMALE","Shark 78471",2009,2009,NA,NA,"Pacific Ocean","NZ",-46.27,167.547,"Carcharodon carcharias (Linnaeus, 1758)"
"217",1284,1,"FEMALE","Shark 78471",2009,2009,NA,NA,"Pacific Ocean","NZ",-46.733,167.267,"Carcharodon carcharias (Linnaeus, 1758)"
"218",1324,1,"FEMALE","Shark 78471",2009,2009,NA,NA,"Pacific Ocean","NZ",-46.5026,167.277,"Carcharodon carcharias (Linnaeus, 1758)"
"219",1270,1,"FEMALE","Shark 78471",2009,2009,NA,NA,"Pacific Ocean","NZ",-46.5848,167.117,"Carcharodon carcharias (Linnaeus, 1758)"
"220",1329,1,"FEMALE","Shark 78471",2009,2009,NA,NA,"Pacific Ocean","NZ",-47.0474,167.518,"Carcharodon carcharias (Linnaeus, 1758)"
"221",1276,1,"FEMALE","Shark 78471",2009,2009,NA,NA,"Pacific Ocean","NZ",-46.2346,167.344,"Carcharodon carcharias (Linnaeus, 1758)"
"222",1303,1,"FEMALE","Shark 78471",2009,2009,NA,NA,"Pacific Ocean","NZ",-44.9031,167.377,"Carcharodon carcharias (Linnaeus, 1758)"
"223",231,1,"MALE","Shark 57036",2005,2005,NA,NA,"Pacific Ocean","NZ",-45.1371,-175.627,"Carcharodon carcharias (Linnaeus, 1758)"
"224",925,1,"MALE","Shark 78468",2008,2008,NA,NA,"Pacific Ocean","NZ",-44.6135,-176.436,"Carcharodon carcharias (Linnaeus, 1758)"
"225",1348,1,"FEMALE","Shark 78471",2009,2009,NA,NA,"Pacific Ocean","NZ",-47.4744,166.844,"Carcharodon carcharias (Linnaeus, 1758)"
"226",1020,1,"MALE","Shark 88234",2009,2009,NA,NA,"Pacific Ocean","NZ",-45.6832,168.587,"Carcharodon carcharias (Linnaeus, 1758)"
"227",875,1,"MALE","Shark 78468",2008,2008,NA,NA,"Pacific Ocean","NZ",-43.8196,-176.645,"Carcharodon carcharias (Linnaeus, 1758)"
"228",825,1,"MALE","Shark 78468",2008,2008,NA,NA,"Pacific Ocean","NZ",-44.0408,-176.164,"Carcharodon carcharias (Linnaeus, 1758)"
"229",1283,1,"FEMALE","Shark 78471",2009,2009,NA,NA,"Pacific Ocean","NZ",-46.6867,167.477,"Carcharodon carcharias (Linnaeus, 1758)"
"230",1323,1,"FEMALE","Shark 78471",2009,2009,NA,NA,"Pacific Ocean","NZ",-46.3847,167.183,"Carcharodon carcharias (Linnaeus, 1758)"
"231",1269,1,"FEMALE","Shark 78471",2009,2009,NA,NA,"Pacific Ocean","NZ",-46.912,168.257,"Carcharodon carcharias (Linnaeus, 1758)"
"232",1072,1,"MALE","Shark 78472",2009,2009,NA,NA,"Pacific Ocean","NZ",-46.2566,167.666,"Carcharodon carcharias (Linnaeus, 1758)"
"233",1328,1,"FEMALE","Shark 78471",2009,2009,NA,NA,"Pacific Ocean","NZ",-46.9521,167.521,"Carcharodon carcharias (Linnaeus, 1758)"
"234",581,1,"FEMALE","Shark 64036",2007,2007,NA,NA,"Pacific Ocean","NZ",-45.8587,168.134,"Carcharodon carcharias (Linnaeus, 1758)"
"235",924,1,"MALE","Shark 78468",2008,2008,NA,NA,"Pacific Ocean","NZ",-44.8263,-175.944,"Carcharodon carcharias (Linnaeus, 1758)"
"236",230,1,"MALE","Shark 57036",2005,2005,NA,NA,"Pacific Ocean","NZ",-45.0315,-176.112,"Carcharodon carcharias (Linnaeus, 1758)"
"237",81,1,"FEMALE","Shark 57035",2005,2005,NA,NA,"Pacific Ocean","NZ",-44.235,-176.092,"Carcharodon carcharias (Linnaeus, 1758)"
"238",1019,1,"MALE","Shark 88234",2009,2009,NA,NA,"Pacific Ocean","NZ",-46.2183,167.755,"Carcharodon carcharias (Linnaeus, 1758)"
"239",1347,1,"FEMALE","Shark 78471",2009,2009,NA,NA,"Pacific Ocean","NZ",-47.4322,166.942,"Carcharodon carcharias (Linnaeus, 1758)"
"240",874,1,"MALE","Shark 78468",2008,2008,NA,NA,"Pacific Ocean","NZ",-43.8184,-176.416,"Carcharodon carcharias (Linnaeus, 1758)"
"241",1322,1,"FEMALE","Shark 78471",2009,2009,NA,NA,"Pacific Ocean","NZ",-46.2885,167.206,"Carcharodon carcharias (Linnaeus, 1758)"
"242",824,1,"MALE","Shark 78468",2008,2008,NA,NA,"Pacific Ocean","NZ",-44.0226,-175.991,"Carcharodon carcharias (Linnaeus, 1758)"
"243",131,1,"FEMALE","Shark 57035",2005,2005,NA,NA,"Pacific Ocean","NZ",-43.8714,-176.14,"Carcharodon carcharias (Linnaeus, 1758)"
"244",1071,1,"MALE","Shark 78472",2009,2009,NA,NA,"Pacific Ocean","NZ",-46.2377,167.224,"Carcharodon carcharias (Linnaeus, 1758)"
"245",531,1,"FEMALE","Shark 64036",2007,2007,NA,NA,"Pacific Ocean","NZ",-44.907,168.531,"Carcharodon carcharias (Linnaeus, 1758)"
"246",1317,1,"FEMALE","Shark 78471",2009,2009,NA,NA,"Pacific Ocean","NZ",-46.3536,166.573,"Carcharodon carcharias (Linnaeus, 1758)"
"247",923,1,"MALE","Shark 78468",2008,2008,NA,NA,"Pacific Ocean","NZ",-44.9667,-175.437,"Carcharodon carcharias (Linnaeus, 1758)"
"248",580,1,"FEMALE","Shark 64036",2007,2007,NA,NA,"Pacific Ocean","NZ",-45.9886,168.162,"Carcharodon carcharias (Linnaeus, 1758)"
"249",229,1,"MALE","Shark 57036",2005,2005,NA,NA,"Pacific Ocean","NZ",-44.8462,-175.779,"Carcharodon carcharias (Linnaeus, 1758)"
"250",873,1,"MALE","Shark 78468",2008,2008,NA,NA,"Pacific Ocean","NZ",-43.351,-176.761,"Carcharodon carcharias (Linnaeus, 1758)"
"251",1346,1,"FEMALE","Shark 78471",2009,2009,NA,NA,"Pacific Ocean","NZ",-47.4792,167.047,"Carcharodon carcharias (Linnaeus, 1758)"
"252",80,1,"FEMALE","Shark 57035",2005,2005,NA,NA,"Pacific Ocean","NZ",-44.1493,-176.353,"Carcharodon carcharias (Linnaeus, 1758)"
"253",1018,1,"MALE","Shark 88234",2009,2009,NA,NA,"Pacific Ocean","NZ",-45.7701,166.55,"Carcharodon carcharias (Linnaeus, 1758)"
"254",431,1,"FEMALE","Shark 78469",2008,2008,NA,NA,"Pacific Ocean","NZ",-44.2276,-176.252,"Carcharodon carcharias (Linnaeus, 1758)"
"255",823,1,"MALE","Shark 78468",2008,2008,NA,NA,"Pacific Ocean","NZ",-44.0475,-176.021,"Carcharodon carcharias (Linnaeus, 1758)"
"256",130,1,"FEMALE","Shark 57035",2005,2005,NA,NA,"Pacific Ocean","NZ",-43.8042,-175.994,"Carcharodon carcharias (Linnaeus, 1758)"
"257",530,1,"FEMALE","Shark 64036",2007,2007,NA,NA,"Pacific Ocean","NZ",-45.157,168.089,"Carcharodon carcharias (Linnaeus, 1758)"
"258",1070,1,"MALE","Shark 78472",2009,2009,NA,NA,"Pacific Ocean","NZ",-46.2549,167.16,"Carcharodon carcharias (Linnaeus, 1758)"
"259",181,1,"MALE","Shark 57036",2005,2005,NA,NA,"Pacific Ocean","NZ",-43.8077,-175.861,"Carcharodon carcharias (Linnaeus, 1758)"
"260",922,1,"MALE","Shark 78468",2008,2008,NA,NA,"Pacific Ocean","NZ",-44.8905,-176.086,"Carcharodon carcharias (Linnaeus, 1758)"
"261",579,1,"FEMALE","Shark 64036",2007,2007,NA,NA,"Pacific Ocean","NZ",-45.9404,167.036,"Carcharodon carcharias (Linnaeus, 1758)"
"262",1200,1,"FEMALE","Shark 78475",2009,2009,NA,NA,"Pacific Ocean","NZ",-44.962,168.338,"Carcharodon carcharias (Linnaeus, 1758)"
"263",228,1,"MALE","Shark 57036",2005,2005,NA,NA,"Pacific Ocean","NZ",-44.763,-175.909,"Carcharodon carcharias (Linnaeus, 1758)"
"264",79,1,"FEMALE","Shark 57035",2005,2005,NA,NA,"Pacific Ocean","NZ",-44.0809,-176.446,"Carcharodon carcharias (Linnaeus, 1758)"
"265",872,1,"MALE","Shark 78468",2008,2008,NA,NA,"Pacific Ocean","NZ",-43.3296,-176.643,"Carcharodon carcharias (Linnaeus, 1758)"
"266",1017,1,"MALE","Shark 88234",2009,2009,NA,NA,"Pacific Ocean","NZ",-45.314,167.967,"Carcharodon carcharias (Linnaeus, 1758)"
"267",430,1,"FEMALE","Shark 78469",2008,2008,NA,NA,"Pacific Ocean","NZ",-44.1337,-175.523,"Carcharodon carcharias (Linnaeus, 1758)"
"268",822,1,"MALE","Shark 78468",2008,2008,NA,NA,"Pacific Ocean","NZ",-43.8963,-175.878,"Carcharodon carcharias (Linnaeus, 1758)"
"269",129,1,"FEMALE","Shark 57035",2005,2005,NA,NA,"Pacific Ocean","NZ",-43.522,-176.761,"Carcharodon carcharias (Linnaeus, 1758)"
"270",1069,1,"MALE","Shark 78472",2009,2009,NA,NA,"Pacific Ocean","NZ",-46.0937,166.928,"Carcharodon carcharias (Linnaeus, 1758)"
"271",529,1,"FEMALE","Shark 64036",2007,2007,NA,NA,"Pacific Ocean","NZ",-45.7475,167.438,"Carcharodon carcharias (Linnaeus, 1758)"
"272",578,1,"FEMALE","Shark 64036",2007,2007,NA,NA,"Pacific Ocean","NZ",-46.0781,166.925,"Carcharodon carcharias (Linnaeus, 1758)"
"273",227,1,"MALE","Shark 57036",2005,2005,NA,NA,"Pacific Ocean","NZ",-44.8066,-175.359,"Carcharodon carcharias (Linnaeus, 1758)"
"274",921,1,"MALE","Shark 78468",2008,2008,NA,NA,"Pacific Ocean","NZ",-44.2424,-176.336,"Carcharodon carcharias (Linnaeus, 1758)"
"275",180,1,"MALE","Shark 57036",2005,2005,NA,NA,"Pacific Ocean","NZ",-43.8301,-176.272,"Carcharodon carcharias (Linnaeus, 1758)"
"276",78,1,"FEMALE","Shark 57035",2005,2005,NA,NA,"Pacific Ocean","NZ",-44.3486,-175.757,"Carcharodon carcharias (Linnaeus, 1758)"
"277",871,1,"MALE","Shark 78468",2008,2008,NA,NA,"Pacific Ocean","NZ",-43.3918,-176.518,"Carcharodon carcharias (Linnaeus, 1758)"
"278",1199,1,"FEMALE","Shark 78475",2009,2009,NA,NA,"Pacific Ocean","NZ",-46.6976,167.018,"Carcharodon carcharias (Linnaeus, 1758)"
"279",429,1,"FEMALE","Shark 78469",2008,2008,NA,NA,"Pacific Ocean","NZ",-44.0741,-176.415,"Carcharodon carcharias (Linnaeus, 1758)"
"280",1016,1,"MALE","Shark 88234",2009,2009,NA,NA,"Pacific Ocean","NZ",-45.2263,168.754,"Carcharodon carcharias (Linnaeus, 1758)"
"281",821,1,"MALE","Shark 78468",2008,2008,NA,NA,"Pacific Ocean","NZ",-43.8128,-176.075,"Carcharodon carcharias (Linnaeus, 1758)"
"282",128,1,"FEMALE","Shark 57035",2005,2005,NA,NA,"Pacific Ocean","NZ",-43.3522,-176.535,"Carcharodon carcharias (Linnaeus, 1758)"
"283",1068,1,"MALE","Shark 78472",2009,2009,NA,NA,"Pacific Ocean","NZ",-46.04,167.57,"Carcharodon carcharias (Linnaeus, 1758)"
"284",528,1,"FEMALE","Shark 64036",2007,2007,NA,NA,"Pacific Ocean","NZ",-45.7001,167.042,"Carcharodon carcharias (Linnaeus, 1758)"
"285",577,1,"FEMALE","Shark 64036",2007,2007,NA,NA,"Pacific Ocean","NZ",-46.2047,167.37,"Carcharodon carcharias (Linnaeus, 1758)"
"286",920,1,"MALE","Shark 78468",2008,2008,NA,NA,"Pacific Ocean","NZ",-44.3088,-176.449,"Carcharodon carcharias (Linnaeus, 1758)"
"287",179,1,"MALE","Shark 57036",2005,2005,NA,NA,"Pacific Ocean","NZ",-44.0161,-175.862,"Carcharodon carcharias (Linnaeus, 1758)"
"288",226,1,"MALE","Shark 57036",2005,2005,NA,NA,"Pacific Ocean","NZ",-44.776,-175.371,"Carcharodon carcharias (Linnaeus, 1758)"
"289",428,1,"FEMALE","Shark 78469",2008,2008,NA,NA,"Pacific Ocean","NZ",-44.0533,-176.042,"Carcharodon carcharias (Linnaeus, 1758)"
"290",1198,1,"FEMALE","Shark 78475",2009,2009,NA,NA,"Pacific Ocean","NZ",-45.2759,167.152,"Carcharodon carcharias (Linnaeus, 1758)"
"291",77,1,"FEMALE","Shark 57035",2005,2005,NA,NA,"Pacific Ocean","NZ",-45.3064,-176.128,"Carcharodon carcharias (Linnaeus, 1758)"
"292",1015,1,"MALE","Shark 88234",2009,2009,NA,NA,"Pacific Ocean","NZ",-45.6876,168.134,"Carcharodon carcharias (Linnaeus, 1758)"
"293",870,1,"MALE","Shark 78468",2008,2008,NA,NA,"Pacific Ocean","NZ",-43.3165,-176.669,"Carcharodon carcharias (Linnaeus, 1758)"
"294",820,1,"MALE","Shark 78468",2008,2008,NA,NA,"Pacific Ocean","NZ",-43.8078,-176.071,"Carcharodon carcharias (Linnaeus, 1758)"
"295",127,1,"FEMALE","Shark 57035",2005,2005,NA,NA,"Pacific Ocean","NZ",-43.4664,-176.463,"Carcharodon carcharias (Linnaeus, 1758)"
"296",1067,1,"MALE","Shark 78472",2009,2009,NA,NA,"Pacific Ocean","NZ",-46.8196,167.217,"Carcharodon carcharias (Linnaeus, 1758)"
"297",576,1,"FEMALE","Shark 64036",2007,2007,NA,NA,"Pacific Ocean","NZ",-46.1822,167.583,"Carcharodon carcharias (Linnaeus, 1758)"
"298",1109,1,"MALE","Shark 78476",2009,2009,NA,NA,"Pacific Ocean","NZ",-46.133,168.253,"Carcharodon carcharias (Linnaeus, 1758)"
"299",477,1,"MALE","Shark 78470",2008,2008,NA,NA,"Pacific Ocean","NZ",-44.9939,-174.128,"Carcharodon carcharias (Linnaeus, 1758)"
"300",527,1,"FEMALE","Shark 64036",2007,2007,NA,NA,"Pacific Ocean","NZ",-45.1378,167.381,"Carcharodon carcharias (Linnaeus, 1758)"
"301",919,1,"MALE","Shark 78468",2008,2008,NA,NA,"Pacific Ocean","NZ",-44.4075,-176.2,"Carcharodon carcharias (Linnaeus, 1758)"
"302",178,1,"MALE","Shark 57036",2005,2005,NA,NA,"Pacific Ocean","NZ",-45.0348,-176.507,"Carcharodon carcharias (Linnaeus, 1758)"
"303",225,1,"MALE","Shark 57036",2005,2005,NA,NA,"Pacific Ocean","NZ",-44.6609,-175.305,"Carcharodon carcharias (Linnaeus, 1758)"
"304",76,1,"FEMALE","Shark 57035",2005,2005,NA,NA,"Pacific Ocean","NZ",-45.3545,-176.019,"Carcharodon carcharias (Linnaeus, 1758)"
"305",427,1,"FEMALE","Shark 78469",2008,2008,NA,NA,"Pacific Ocean","NZ",-44.1189,-176.522,"Carcharodon carcharias (Linnaeus, 1758)"
"306",1197,1,"FEMALE","Shark 78475",2009,2009,NA,NA,"Pacific Ocean","NZ",-46.4962,168.381,"Carcharodon carcharias (Linnaeus, 1758)"
"307",1014,1,"MALE","Shark 88234",2009,2009,NA,NA,"Pacific Ocean","NZ",-45.8804,167.813,"Carcharodon carcharias (Linnaeus, 1758)"
"308",819,1,"MALE","Shark 78468",2008,2008,NA,NA,"Pacific Ocean","NZ",-43.8213,-175.987,"Carcharodon carcharias (Linnaeus, 1758)"
"309",869,1,"MALE","Shark 78468",2008,2008,NA,NA,"Pacific Ocean","NZ",-43.286,-176.84,"Carcharodon carcharias (Linnaeus, 1758)"
"310",126,1,"FEMALE","Shark 57035",2005,2005,NA,NA,"Pacific Ocean","NZ",-43.6418,-175.841,"Carcharodon carcharias (Linnaeus, 1758)"
"311",1108,1,"MALE","Shark 78476",2009,2009,NA,NA,"Pacific Ocean","NZ",-46.3735,167.756,"Carcharodon carcharias (Linnaeus, 1758)"
"312",1066,1,"MALE","Shark 78472",2009,2009,NA,NA,"Pacific Ocean","NZ",-46.6629,167.506,"Carcharodon carcharias (Linnaeus, 1758)"
"313",575,1,"FEMALE","Shark 64036",2007,2007,NA,NA,"Pacific Ocean","NZ",-45.9174,168.24,"Carcharodon carcharias (Linnaeus, 1758)"
"314",476,1,"MALE","Shark 78470",2008,2008,NA,NA,"Pacific Ocean","NZ",-44.2605,-175.737,"Carcharodon carcharias (Linnaeus, 1758)"
"315",526,1,"FEMALE","Shark 64036",2007,2007,NA,NA,"Pacific Ocean","NZ",-45.0599,167.422,"Carcharodon carcharias (Linnaeus, 1758)"
"316",918,1,"MALE","Shark 78468",2008,2008,NA,NA,"Pacific Ocean","NZ",-44.5391,-175.992,"Carcharodon carcharias (Linnaeus, 1758)"
"317",177,1,"MALE","Shark 57036",2005,2005,NA,NA,"Pacific Ocean","NZ",-43.8333,-175.763,"Carcharodon carcharias (Linnaeus, 1758)"
"318",224,1,"MALE","Shark 57036",2005,2005,NA,NA,"Pacific Ocean","NZ",-44.3686,-176.581,"Carcharodon carcharias (Linnaeus, 1758)"
"319",818,1,"MALE","Shark 78468",2008,2008,NA,NA,"Pacific Ocean","NZ",-43.8794,-175.937,"Carcharodon carcharias (Linnaeus, 1758)"
"320",75,1,"FEMALE","Shark 57035",2005,2005,NA,NA,"Pacific Ocean","NZ",-45.6259,-176.184,"Carcharodon carcharias (Linnaeus, 1758)"
"321",426,1,"FEMALE","Shark 78469",2008,2008,NA,NA,"Pacific Ocean","NZ",-43.9356,-176.284,"Carcharodon carcharias (Linnaeus, 1758)"
"322",1196,1,"FEMALE","Shark 78475",2009,2009,NA,NA,"Pacific Ocean","NZ",-47.3877,168.711,"Carcharodon carcharias (Linnaeus, 1758)"
"323",1013,1,"MALE","Shark 88234",2009,2009,NA,NA,"Pacific Ocean","NZ",-46.0353,167.686,"Carcharodon carcharias (Linnaeus, 1758)"
"324",868,1,"MALE","Shark 78468",2008,2008,NA,NA,"Pacific Ocean","NZ",-43.2961,-176.718,"Carcharodon carcharias (Linnaeus, 1758)"
"325",125,1,"FEMALE","Shark 57035",2005,2005,NA,NA,"Pacific Ocean","NZ",-43.7076,-175.778,"Carcharodon carcharias (Linnaeus, 1758)"
"326",1065,1,"MALE","Shark 78472",2009,2009,NA,NA,"Pacific Ocean","NZ",-46.6213,167.674,"Carcharodon carcharias (Linnaeus, 1758)"
"327",1107,1,"MALE","Shark 78476",2009,2009,NA,NA,"Pacific Ocean","NZ",-46.9112,168.257,"Carcharodon carcharias (Linnaeus, 1758)"
"328",475,1,"MALE","Shark 78470",2008,2008,NA,NA,"Pacific Ocean","NZ",-44.2316,-175.992,"Carcharodon carcharias (Linnaeus, 1758)"
"329",525,1,"FEMALE","Shark 64036",2007,2007,NA,NA,"Pacific Ocean","NZ",-45.2165,167.47,"Carcharodon carcharias (Linnaeus, 1758)"
"330",574,1,"FEMALE","Shark 64036",2007,2007,NA,NA,"Pacific Ocean","NZ",-45.6792,168.476,"Carcharodon carcharias (Linnaeus, 1758)"
"331",176,1,"MALE","Shark 57036",2005,2005,NA,NA,"Pacific Ocean","NZ",-43.568,-176.227,"Carcharodon carcharias (Linnaeus, 1758)"
"332",917,1,"MALE","Shark 78468",2008,2008,NA,NA,"Pacific Ocean","NZ",-44.5643,-175.94,"Carcharodon carcharias (Linnaeus, 1758)"
"333",223,1,"MALE","Shark 57036",2005,2005,NA,NA,"Pacific Ocean","NZ",-44.6263,-174.879,"Carcharodon carcharias (Linnaeus, 1758)"
"334",1195,1,"FEMALE","Shark 78475",2009,2009,NA,NA,"Pacific Ocean","NZ",-46.9929,167.47,"Carcharodon carcharias (Linnaeus, 1758)"
"335",425,1,"FEMALE","Shark 78469",2008,2008,NA,NA,"Pacific Ocean","NZ",-43.9423,-176.374,"Carcharodon carcharias (Linnaeus, 1758)"
"336",817,1,"MALE","Shark 78468",2008,2008,NA,NA,"Pacific Ocean","NZ",-43.8724,-175.833,"Carcharodon carcharias (Linnaeus, 1758)"
"337",1012,1,"MALE","Shark 88234",2009,2009,NA,NA,"Pacific Ocean","NZ",-46.0476,167.231,"Carcharodon carcharias (Linnaeus, 1758)"
"338",74,1,"FEMALE","Shark 57035",2005,2005,NA,NA,"Pacific Ocean","NZ",-45.5238,-175.962,"Carcharodon carcharias (Linnaeus, 1758)"
